Report generated on: 02-24-2022 16:06:20
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"INTL.64-1-MEX-TBPD.A","            Kerosene (Mb/d)","44","41","45","39","34","32","27","31","29","28","17","19","21","12","10.5808219178082","6.86301369863014","7.36612021857924","3.47397260273973","2.29041095890411","1.14794520547945","1.13934426229508","1.46027397260274","1.37260273972603","1.41917808219178","1.26502732240437","0.898630136986301","0.416438356164384","0","0","0","0","0","0","0","0","","",""
"INTL.65-1-MEX-TBPD.A","            Distillate fuel oil (Mb/d)","245","270","235","224","245","246","243","232","206","234","259","276","278","273","289.846575342466","259.676712328767","274.838797814208","280.145205479452","290.287671232877","273.334246575342","265.786885245902","282.024657534247","271.084931506849","306.47397260274","325.084699453552","318.630136986301","329.043835616438","336.778082191781","353.893442622951","387.284931506849","360","360.715068493151","381.696721311475","424.375342465753","395.531506849315","","",""
"INTL.66-1-MEX-TBPD.A","            Residual fuel oil (Mb/d)","324","375","370","371","400","398","405","425","421","427","425","413","408","439","422.86301369863","417.427397260274","422.658469945355","427.060273972603","446.520547945205","424.608219178082","424.434426229508","435.901369863014","460.775342465753","392.002739726027","369.653005464481","352.18904109589","325.887671232877","302.071232876712","289.262295081967","316.775342465753","323","308.005479452055","273.939890710382","269.356164383562","259.78904109589","","",""
"INTL.67-1-MEX-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","2","1","2","2","61","38","43","42","48","48","53","51","44","44","70.9287671232877","65.9835616438356","63.5081967213115","37.7424657534247","28.2082191780822","30.5095890410959","23.2131147540984","27.8465753424658","27.8465753424658","33.5671232876712","33.4754098360656","33.5671232876712","28.1945205479452","26.5342465753425","25.7650273224044","27.013698630137","25","21.3561643835616","25.1338797814208","25.0109589041096","26.2575342465753","","",""
"INTL.68-1-MEX-TBPD.A","            Other petroleum liquids (Mb/d)","286","218","275","314","85","109","112","117","125","127","132","149","164","155","188.32602739726","173.734246575342","165.043715846995","189.347945205479","191.715068493151","180.857534246575","171.24043715847","173.167123287671","175.586301369863","202.454794520548","213.620218579235","215.287671232877","241.205479452055","243.12602739726","223.196721311475","216.079452054795","196","222.580821917808","221.010928961749","236.424657534247","242.076712328767","","",""
"","Micronesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","        Refined petroleum products (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Motor gasoline (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Jet fuel (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Kerosene (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Distillate fuel oil (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Residual fuel oil (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Liquefied Petroleum Gases (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Other petroleum liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Moldova","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-MDA-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0.09813041095890418","0.05789808219178084","0.15864986301369866","0.21726338797814243","0.4099024657534244","0.41246684931506894","0.37451397260274005","0.3542838356164385","0.3542838356164385","0.0441643835616438","","",""
"INTL.62-1-MDA-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.63-1-MDA-TBPD.A","            Jet fuel (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.64-1-MDA-TBPD.A","            Kerosene (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.65-1-MDA-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0204572273972603","0.0000111342465753425","0.0613455780821918","0.0815718360655738","0.102270608219178","0.0818327452054795","0.0818254465753425","0.0613832","0.0613832","0.0204468493150685","","",""
"INTL.66-1-MDA-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0559852273972603","0.0372280109589041","0.0932465095890411","0.13013462295082","0.29714781369863","0.224194060273973","0.1872192","0.223455583561644","0.223455583561644","0.000560547945205479","","",""
"INTL.67-1-MDA-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000132098630136986","0.0000779397260273973","0.000213567123287671","0.000292469945355191","0.000551791780821918","0.000555243835616438","0.000504153424657534","0.000476920547945206","0.000476920547945206","0.0000594520547945205","","",""
"INTL.68-1-MDA-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0215558575342466","0.020580997260274","0.00384420821917808","0.00526445901639344","0.00993225205479452","0.1058848","0.10496517260274","0.0689681315068493","0.0689681315068493","0.0230975342465753","","",""
"","Mongolia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-MNG-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.62-1-MNG-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.63-1-MNG-TBPD.A","            Jet fuel (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.64-1-MNG-TBPD.A","            Kerosene (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.65-1-MNG-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.66-1-MNG-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.67-1-MNG-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.68-1-MNG-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","Montenegro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-MNE-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","","",""
"INTL.62-1-MNE-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","","",""
"INTL.63-1-MNE-TBPD.A","            Jet fuel (Mb/d)","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","","",""
"INTL.64-1-MNE-TBPD.A","            Kerosene (Mb/d)","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","","",""
"INTL.65-1-MNE-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","","",""
"INTL.66-1-MNE-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","","",""
"INTL.67-1-MNE-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","","",""
"INTL.68-1-MNE-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","","",""
"","Montserrat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-MSR-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.62-1-MSR-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.63-1-MSR-TBPD.A","            Jet fuel (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.64-1-MSR-TBPD.A","            Kerosene (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.65-1-MSR-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.66-1-MSR-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.67-1-MSR-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.68-1-MSR-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","Morocco","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-MAR-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","85","88","103","114","116","113","126","128","133","125","122","120","122","145","138.5969639344263","140.98265643835617","127.96060273972606","90.35440219178088","127.9336393442622","144.08311013698625","128.60845150684926","124.49315726027405","118.68127650273222","96.20558465753423","135.28291506849314","152.07088","157.25263169398914","149.36696547945206","139.44847123287667","","",""
"INTL.62-1-MAR-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","0","8.5","8.5","8.9","9.2","8.2","9.4","9.3","9.6","8.5","8.2","9.6","9.7","9.4","8.92620218579235","8.01586301369863","8.81043835616438","3.08482191780822","5.98964480874317","8.69358904109589","8.71695890410959","8.62347945205479","9.41562841530055","7.31476712328767","7.66531506849315","9.69849315068493","9.48554644808743","8.62347945205479","7.73542465753425","","",""
"INTL.63-1-MAR-TBPD.A","            Jet fuel (Mb/d)","","","","","","","4.4","4.2","4.7","4.6","5.4","4","4.5","4.8","5.2","5.2","5.1","5.2","5.9","6.1","6.11","5.88775342465753","2.97646575342466","2.34641095890411","3.77","5.73567123287671","5.12734246575342","6.344","5.67666666666667","5.58358904109589","8.90767123287671","12.0144931506849","19.0016666666667","23.0295890410959","19.6837808219178","","",""
"INTL.64-1-MAR-TBPD.A","            Kerosene (Mb/d)","","","","","","","1","1.3","1","1","1","1","1","1","0.9","1","1","1.3","1.7","2","2.06978142076503","2.41430136986301","1.69424657534247","1.1012602739726","0.25344262295082","0.0423561643835616","0.0635342465753425","0","0","0","0","0","0","0","0","","",""
"INTL.65-1-MAR-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","24","27","39","43","37","37","42","39","44","41","41","49","46","52","47.3548499836066","49.3857421863014","47.5029091780822","31.3902525589041","45.9667884153005","46.9337356876712","41.5759104767123","40.8188998958904","37.9342987322404","30.5125284712329","46.1349474520548","49.1426142630137","50.599257284153","45.8106422246575","46.5240772876712","","",""
"INTL.66-1-MAR-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","36","29","30","32","39","38","41","47","48","44","42","33","37","48","44.7943612131148","45.5994226520548","38.0990194520548","33.0235729972603","44.6772157377049","50.711322509589","44.8402284493151","39.8796671013699","35.552404852459","29.4850160876712","36.4950249863014","51.9622399890411","45.504259442623","41.7645786082192","31.9862516712329","","",""
"INTL.67-1-MAR-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","6.6","7.4","8.4","8.6","7.6","7.3","7.6","9.3","8.5","7.6","7.5","7.8","8.2","8.7","7.76143622404372","7.59471585205479","7.54540534246575","2.25094599452055","3.46839322404372","6.67724570410959","6.27504456986301","5.57032666849315","5.5477413989071","3.43471299726027","1.10375545205479","1.53950532054795","3.88818896721311","3.25202981917808","3.33402046575342","","",""
"INTL.68-1-MAR-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","12","11","12","16","18","17","21","18","16","17","17","14","15","20","21.5803329071038","22.084857939726","21.3321180821918","17.157137490411","23.8081545355191","25.2891897972603","22.0094323945205","23.2567841424658","24.5545364371585","19.8749709369863","34.9762008767123","27.7135341260274","28.7737128852459","26.8866463342466","30.1849163287671","","",""
