Report generated on: 02-24-2022 17:33:31
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.81-2-GNB-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Guyana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-GUY-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-GUY-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-GUY-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Haiti","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-HTI-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-HTI-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-HTI-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Hawaiian Trade Zone","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-HITZ-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.80-2-HITZ-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.81-2-HITZ-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"","Honduras","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-HND-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-HND-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-HND-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Hong Kong","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-HKG-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.079975","0.579799","0.099969","0.299885","2.099239","0.07123038","0.07123038","0.127439388","0.096427521","0.096427521"
"INTL.80-2-HKG-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-HKG-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.079975","0.579799","0.099969","0.299885","2.099239","0.07123038","0.07123038","0.127439388","0.096427521","0.096427521"
"","Hungary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-HUN-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.4","0.94","4.25","4.35808","4.59966","4.514882","3.660931","3.095157","4.442511","3.989879","4.659726027","4.19660274","4.878904109","0"
"INTL.80-2-HUN-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.4","0.9","1.6","1.566972","1.910409","1.846012","1.553093","0.950977","1.844298","1.300569","1.512328767","1.6","1.731506849","0"
"INTL.81-2-HUN-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0.04","2.65","2.791108","2.689251","2.66887","2.107838","2.14418","2.598213","2.68931","3.14739726","2.59660274","3.14739726","0"
"","Iceland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-ISL-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0","0","0","0","0.041672","0.041672","0.288475","0.325972603","0.358844438","0.435780767","0.435780767"
"INTL.80-2-ISL-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.039411","0.109589041","0.100580822","0.133610959","st|.1"
"INTL.81-2-ISL-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.01","0","0","0","0","0.041672","0.041672","0.249064","0.216383562","0.258263616","0.302169808","st|.3"
"","India","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-IND-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9","3","3.2","3.3","3.5","3.9","4.5","4.7","5.36","2.240207","3.119057","8.23707","7.409916","8.788505","7.789029","13.837589","21.178577","14.475187","30.673611","44.545666"
"INTL.80-2-IND-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9","3","3.2","3.3","3.5","3.7","4.1","4.5","5","1.723236","0.861618","6.289813","5.255871","6.582763","6.031328","11.80417","19.127926","11.631847","27.571786","41.357679"
"INTL.81-2-IND-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.2","0.4","0.2","0.36","0.516971","2.257439","1.947257","2.154045","2.205742","1.757701","2.033419","2.050651","2.84334","3.101825","3.187987"
"","Indonesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-IDN-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.19","0.58","0.6","1.031116","3.842817","6.186419","11.528453","18.059519","31.793716","14.819835","51.834958","44.321646","68.067847","106.840671"
"INTL.80-2-IDN-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.2","0.2","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-IDN-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.09","0.38","0.4","1.031116","3.842817","6.186419","11.528453","18.059519","31.793716","14.819835","51.834958","44.321646","68.067847","106.840671"
"","Iran","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-IRN-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-IRN-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-IRN-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Iraq","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-IRQ-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-IRQ-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-IRQ-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Ireland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-IRL-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0203","0.08","0.61","1.45","2.005081","2.464197","1.560741","1.508394","1.750316","2.042625","1.999176","2.710630137","3.407134836","3.521924945","4.958809041095891"
"INTL.80-2-IRL-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0003","0.04","0.2","0.6","0.769853","1.02646","0.79124","0.875074","0.846611","0.757571","0.737865","0.920547945","0.817643836","0.944547945","w"
"INTL.81-2-IRL-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.02","0.04","0.41","0.85","1.235228","1.437737","0.769501","0.63332","0.903705","1.285054","1.261311","1.790082192","2.589491","2.577377","w"
"","Israel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-ISR-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-ISR-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-ISR-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Italy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-ITA-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.64","4.15","4.61","4.19","16.69","27.058174","33.63364","33.128333","28.831445","26.170256","21.712712","23.921497","23.277753424","23.740616822","27.929413425","0.4807208219178082"
"INTL.80-2-ITA-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.2","0.2","2","3.137491","4.124759","3.860652","3.211282","2.271252","0.305802","0.757571","0.832876712","0.842849315","0.838093151","w"
"INTL.81-2-ITA-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","5.64","3.95","4.41","3.99","14.69","23.920683","29.508881","29.267681","25.620163","23.899004","21.40691","23.163926","22.444876712","22.897767507","27.091320274","0"
"","Jamaica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-JAM-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","1.130521","1.164157","1.151545","1.490784","1.627522","0","0","0"
"INTL.80-2-JAM-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","1.130521","1.164157","1.151545","1.490784","1.627522","0","0","0"
"INTL.81-2-JAM-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Japan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-JPN-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0905","0.22","0.23","0.156569","6.49695","6.315765","6.406324","7.328049","8.910915999999999","10.976791","13.099561643","14.245211397","14.557073753","13.781072"
"INTL.80-2-JPN-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0005","0.1","0.1","0.001478","6.347856","6.167688","6.290868","7.20358","8.680003","10.726922","12.843835616","13.985315068","14.304416438","13.613569"
"INTL.81-2-JPN-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.09","0.12","0.13","0.155091","0.149094","0.148077","0.115456","0.124469","0.230913","0.249869","0.255726027","0.259896329","0.252657315","0.167503"
"","Jordan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-JOR-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-JOR-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-JOR-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Kazakhstan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-KAZ-TBPD.A","    Consumption (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-KAZ-TBPD.A","        Fuel ethanol (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-KAZ-TBPD.A","        Biomass-based diesel (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Kenya","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-KEN-TBPD.A","    Consumption (Mb/d)","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-KEN-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-KEN-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
