Report generated on: 02-25-2022 09:56:35
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"","electricity net consumption (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-2-SDN-BKWH.A","        Sudan","0.58","0.782","0.83","0.878","1.053","1.09","1.128","1.137","1.022","1","1.239","1.217","1.251","1.223","1.289","1.297","1.342","1.282","1.421","1.968","2.175","1.871","2.245","2.422","2.504","3.019","3.413","3.7638","4.19042","4.992","6.04718","6.65872","7.53598","8.51986","7.81022","8.76438","10.02482","10.9553","11.462605","9.68206","NA"
"INTL.2-2-SUR-BKWH.A","        Suriname","1.446","1.254","1.231","1.003","1.041","1.116","1.105","0.623","0.822","1.251","1.41","1.564","1.607","1.63","1.65","1.474","1.289","1.295","1.303","1.32","1.276","1.293","1.339","1.358","1.374","1.381","1.425","1.423","1.409","1.409","1.53436","1.71039","1.79024","2.04021","2.18123","1.835551","2.117281","2.541011","2.471111","2.938391","NA"
"INTL.2-2-SWE-BKWH.A","        Sweden","86.436","89.64","92.349","102.763","111.686","121.77","121.334","129.113","130.31","131.254","130.235","132.002","129.713","130.16","129.062","131.873","131.4086","131.792","132.67","132.392","135.15614","137.73874","135.6542","133.07658","135.39929","135.47929","135.60441","135.91644","133.41721","128.31026","137.23799","129.40155","132.50908","129.52182","127.29834","129.75472","132.58468","132.4946","130.33666","128.73883","123.249"
"INTL.2-2-CHE-BKWH.A","        Switzerland","34.615","35.71","36.258","37.462","39.017","40.349","41.468","42.852","44.173","46.366","46.815","47.94","48.24","47.782","48.229","49.073","48.918","48.92457","49.622","52.28","52.63296","54.31242","54.08398","55.4578","56.44618","57.52657","58.03383","57.69504","58.99686","57.7619","60.0512","58.85917","59.20928","59.45912","57.72572","58.4591","58.46848","58.7544","57.9043","57.4706","59.159"
"INTL.2-2-SYR-BKWH.A","        Syria","2.953","3.543","4.659","6.317","7.244","7.685","7.561","7.247","5.354","5.753","5.268","5.11","4.259","4.918","5.791","9.829","11.206","11.556","13.814","14.337","16.158","17.785","19.549","20.938","23.232","25.656","27.305","28.50716","29.92976","29.66048","36.33474","32.82138","27.53354","18.02066","15.45202","12.90486","13.24362","13.01252","12.83286","13.07108","NA"
"INTL.2-2-TWN-BKWH.A","        Taiwan","39.227","38.709","40.069","44.374","48.276","48.242","54.327","59.606","65.765","73.179","76.078","83.451","89.274","96.885","103.687","102.292","108.047","115.757","141.334","148.623","163.8541","167.6123","177.4413","186.8695","192.0366","201.2599","208.35861","215.74577","213.07491","203.9278","220.38263","224.90016","224.30743","229.0063","234.30214","233.16086","237.469","242.46","247.284564","259.914658016","269.57032499538"
"INTL.2-2-TJK-BKWH.A","        Tajikistan","--","--","--","--","--","--","--","--","--","--","--","--","16.213","14.165","13.783","13.655","13.401","12.899","12.772","13.118","13.29","13.189","14.105","13.817","14.223","14.425","14.632","14.471","14.88","13.916","14.0849","13.77772","13.69456","13.46936","11.8934","12.97528","12.959","13.68914","14.21318","15.07089","NA"
"INTL.2-2-TZA-BKWH.A","        Tanzania","1.1","1.149","1.139","1.147","1.141","1.122","1.077","1.083","1.118","1.237","1.367","1.479","1.415","1.399","1.33","1.558","1.796","1.576","2.213","1.812","1.931","2.07","2.213","2","2.35","2.52","2.557","3.264","3.481","2.963","4.15612","3.85624","4.4332","4.63972","4.94066","5.4269","5.78812","5.80072","6.15122","6.52244","NA"
"INTL.2-2-THA-BKWH.A","        Thailand","12.916","13.633","14.861","17.422","19.343","20.955","22.820502322","25.7992451","29.143807449","33.776441653","39.558572302","42.555978295","48.432521792","55.213787987","61.078375342","69.74728867","76.344139835","75.912747276","75.902512568","79.386135031","84.8306376","89.093537427","96.320640277","102.706596078","110.322092984","116.213598635","122.708625469","126.854679879","129.34247965","129.676589017","146.25275205","145.909849444","156.49669772426","161.1499692258","162.38081432591","167.06123002029","183.88275425566","183.791558728","185.548158363","190.569261622","NA"
"INTL.2-2-BHS-BKWH.A","        The Bahamas","0.74307","0.66402","0.70866","0.76167","0.75702","0.78678","0.79143","0.79329","0.79515","0.8091","0.83049","0.99231","1.01835","1.06392","1.11693","1.09647","1.12809","1.19226","1.29549","1.36152","1.45545","1.51218","1.59588","1.6833","1.66907379","1.761792","1.79265219","1.90204809","1.9065","1.80885","1.757235","1.796388","1.661817","1.648797","1.68237","1.7484","1.7205","1.73916231","2.01324849","2.10324849","NA"
"INTL.2-2-TLS-BKWH.A","        Timor-Leste","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","-0.012","-0.014","-0.014","-0.014","-0.018","-0.022","-0.026","-0.028","-0.028","-0.026","-0.06","-0.07","-0.075","-0.08","-0.085","-0.09","-0.103","NA"
"INTL.2-2-TGO-BKWH.A","        Togo","0.212","0.236","0.264","0.252","0.252","0.301","0.311","0.341","0.349","0.383","0.403","0.453","0.469","0.595","0.518","0.622","0.601","0.509","0.68","0.663","0.512","0.476","0.57","0.43","0.5819","0.6079","0.6158","0.59886","0.6352","0.766","0.79138","0.88758","0.97668","0.57099","1.28752","0.77334","0.97844","1.33827","1.25068","1.18014","NA"
"INTL.2-2-TON-BKWH.A","        Tonga","0.00837","0.01116","0.01116","0.01116","0.01116","0.01116","0.01116","0.01488","0.0186","0.01953","0.02139","0.02232","0.02325","0.02325","0.02511","0.02604","0.02976","0.03162","0.03255","0.03069","0.025","0.033","0.034","0.038","0.04","0.037","0.038","0.04","0.042","0.04288","0.04178","0.04141","0.04334","0.043075","0.04419622","0.04414408","0.04706558","0.048726","0.05399","0.054448","NA"
"INTL.2-2-TTO-BKWH.A","        Trinidad and Tobago","1.706","1.964","2.378","2.42","2.47","2.446","2.799","2.949","2.981","2.883","3.065","3.035","3.285","3.275","3.369","3.636","3.82","4.289","4.442","4.505","4.734","4.879","4.879","5.74","5.678","6.249","6.471","6.966","7.047","7.087","7.7149","8.00292","8.34532","8.70094","8.62892","8.7751","8.62316","8.51192","8.2458","8.21302","NA"
"INTL.2-2-TUN-BKWH.A","        Tunisia","2.264","2.416","2.594","3.063","3.223","3.444","3.43","3.759","4.024","4.18","4.597","4.796","5.159","5.236","5.613","6.193","6.824","7.292","7.581","8.348","8.848","9.452","9.818","10.267","10.722","11.266","11.519","11.04312","11.52436","12.50544","13.09958","13.05348","14.01578","14.3107","14.9375","15.08776","15.31688","15.63152","15.83773","16.73718","NA"
"INTL.2-2-TUR-BKWH.A","        Turkey","21.839","22.488","24.896","26.154","29.634","32.566","31.728","35.019","40.373","40.19","47.84","50.465","55.517","60.457","62.8","68.403","75.28","82.75084","88.68671","91.635","98.63416","97.44402","102.6006","110.4779","120.07246","129.1048","141.56414","153.80008","160.5008","155.40896","170.51674","186.48186","195.06694","197.78854","207.05496","217.24952","232.12444","249.0961","259.718296","259.387646","263.952"
"INTL.2-2-TKM-BKWH.A","        Turkmenistan","--","--","--","--","--","--","--","--","--","--","--","--","8.347","7.553","6.288","5.986","6.164","6.243","6.095","6.573","6.853","6.642","7.507","7.578","8.367","9.016","9.667","10.57638","10.58578","11.362","11.1214","11.4498","11.733","12.5058","13.425","15.09196","15.09296","15.09296","15.093","15.0903","NA"
"INTL.2-2-TCA-BKWH.A","        Turks and Caicos Islands","0.00465","0.00465","0.00465","0.00465","0.00465","0.00465","0.00465","0.00465","0.00465","0.0093","0.01767","0.02139","0.02418","0.0279","0.03162","0.03441","0.03348","0.04464","0.0465","0.0558","0.06603","0.06975","0.08928","0.09579","0.1023","0.11532","0.13857","0.15903","0.17298","0.18228","0.18228","0.18135","0.18321","0.18228","0.19847","0.20891","0.21855","0.212164","0.22908","0.231618","NA"
"none","        Tuvalu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-2-USIQ-BKWH.A","        U.S. Pacific Islands","0.12183","0.12648","0.12648","0.12927","0.1302","0.14415","0.14787","0.14694","0.15624","0.17484","0.17763","0.17949","0.14415","0.1488","0.15252","0.15531","0.15717","0.15624","0.15903","0.30132","0.31713","0.32364","0.33015","0.32922","0.3348","0.33945","0.35898","0.36642","0.36642","0.36921","0.49197","0.49383","0.49104","0.49662","0.50406","0.5115","0.47895","0.47337","0.48267","0.48437","NA"
"none","        U.S. Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-2-VIR-BKWH.A","        U.S. Virgin Islands","0.69657","0.73563","0.74493","0.76539","0.76911","0.78678","0.80445","0.84165","0.84816","0.83049","0.85653","0.8742","0.89187","0.90954","0.92442","0.93651","0.94023","0.94395","0.94767","0.9486","0.935","0.878","0.888","0.888","0.897","0.784698","0.793765","0.800836","0.773568","0.804","0.756","0.72469","0.715801","0.667248","0.640179","0.632274","0.62233","0.45824","0.55324","0.56124","NA"
"INTL.2-2-UGA-BKWH.A","        Uganda","0.30062","0.3046","0.31059","0.26281","0.35688","0.37276","0.36792","0.39502","0.43405","0.52226","0.60238","0.609029","0.801539","0.785496","0.822045","0.856757","0.924368","1.04843","0.99838","0.99652","0.962","0.88","0.868","1.091","0.871","1.191","1.0325572","1.319","1.500632","1.526959","2.10561","2.02912","1.3574","2.00983","2.35985","2.34083","2.85992","2.71405","3.1858","4.20704","NA"
"INTL.2-2-UKR-BKWH.A","        Ukraine","--","--","--","--","--","--","--","--","--","--","--","--","210.563","193.509","169.769","162.786","146.652","140.108","132.827","128.34","125.121","125.92","127.038","132.959","139.897","142.143","147.998","152.942861","152.751","138.804","152.5179","156.279","154.11948","151.72784","143.28886","133.5574","133.17346","123.70306","127.14488","124.53379","NA"
"INTL.2-2-ARE-BKWH.A","        United Arab Emirates","5.456","5.309","7.724","8.823","9.445","10.615","11.149","11.883","12.911","13.27","14.519","14.628","14.73","14.567","15.602","21.21","22.56","24.871","29.595","34.015","36.196","37.484","40.683","42.935","45.511","53.299","58.63","69.16","72.085","77.606","82.517","87.06678","93.258","96.6081","102.332","111.857","114.459","118.207","119.98248","122.386","NA"
"INTL.2-2-GBR-BKWH.A","        United Kingdom","243.387","238.669","233.385","235.909","238.652","249.959","258.26","268.441","277.391","282.231","284.384","291.603","292.523","293.93","287.214","297.159","315.792","315.979","322.942","328.353","335.56762","338.5437","339.83164","342.68598","343.00738","351.0221","348.40208","344.982","343.588","323.682","330.96966","320.47616","322.17306","321.95672","309.13658","311.1235","309.42412","305.80436","306.90686","304.139935","289.688"
"INTL.2-2-USA-BKWH.A","        United States","2094.449","2147.102862","2086.441352","2150.954584","2285.796394","2323.973852","2368.753052","2457.272219","2578.062495","2755.664478411","2837.116986391","2886.097488797","2897.247672488","3000.745154288","3080.938524502","3164.020665729","3253.831145937","3301.923343155","3425.180365884","3483.813774595","3592.467273064","3557.240313155","3631.808658145","3662.2139123","3716.178542876","3811.327676743","3817.346634732","3890.938492245","3867.298539639","3725.261645055","3889.162284999","3886.425540458","3838.457299907","3876.461304854","3914.50680973","3914.29917567","3921.11839744","3888.460509609","4032.838344432","3989.566399731","3843.83274969"
"INTL.2-2-URY-BKWH.A","        Uruguay","2.745","3.119","2.888","2.999","3.144","3.145","3.282","3.464","3.722","3.601","5.091","4.107","4.201","4.54","4.733","5.04","5.112","5.591","6.343","6.201","6.474","6.642","6.147","6.033","6.228","6.514","7.251","7.9158","8.41832","8.74068","9.49234","9.53848","9.86576","9.98176","10.33784","10.7786","11.41542","11.11038","11.810141","11.46196","NA"
"INTL.2-2-UZB-BKWH.A","        Uzbekistan","--","--","--","--","--","--","--","--","--","--","--","--","42.796","41.703","40.553","39.473","40.047","40.489","40.343","39.961","41.264","38.084","38.469","38.143","38.226","38.84","37.197","39.03","32.9016","36.8868","39.11402","40.37394","40.8123","41.573216","42.748766","44.243956","45.406223","47.59489","55.284857","57.605687","NA"
"INTL.2-2-VUT-BKWH.A","        Vanuatu","0.01767","0.0186","0.01953","0.02139","0.02232","0.02325","0.02325","0.02232","0.02232","0.02232","0.02232","0.02325","0.02511","0.02511","0.02511","0.02604","0.0279","0.03069","0.03255","0.03255","0.03627","0.040415142857143","0.03906","0.03813","0.0372","0.03813","0.03906","0.04185","0.04836","0.04836","0.05394","0.054963","0.057846","0.05887179","0.05844941","0.05627238","0.0638139","0.06432962","0.05974636","0.06292574","NA"
"INTL.2-2-VEN-BKWH.A","        Venezuela","26.837","32.284","32.123","35.139","37.229","39.397","39.753","42.965","47.087","46.132","46.928","49.451","53.23","54.594","55.203","56.17","57.842","59.848","61.171","59.932","62.506","64.959","64.04","65.413","69.503","72.298","78.014","79.89276","83.55364","83.766","88.1519","91.18454","93.8783","95.1281","56.76206","77.84268","70.02136","66.29735","64.6759","78.08202","NA"
"INTL.2-2-VNM-BKWH.A","        Vietnam","3.285","3.523","3.725","3.95","4.026","4.248","4.24","4.504","5.007","5.822","6.263","6.708","6.944","7.857","9.231","11.135","13.264","15.084","17.433","19.295","22.038","25.44","29.547","34.148","39.323","45.485","52.056","58.82036","66.1187","75.437","85.63712","93.8237","103.92682","106.77832","121.6362","144.72146","162.83312","178.93452","196.82859","199.84644","NA"
"INTL.2-2-WAK-BKWH.A","        Wake Island","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-2-ESH-BKWH.A","        Western Sahara","0.06696","0.06696","0.06789","0.06789","0.06789","0.06603","0.06882","0.07068","0.07161","0.07254","0.0744","0.0744","0.0744","0.0744","0.0744","0.07626","0.07626","0.07626","0.07626","0.0744","0.0744","0.0744","0.07905","0.07905","0.07905","0.07905","0.0837","0.0837","0.0837","0.0837","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-2-YEM-BKWH.A","        Yemen","0.471","0.506","0.607","0.662","0.738","0.783","0.949","1.059","1.432","1.446","1.371","1.363","1.419","1.44","1.62","1.714","1.646","1.74","1.647","1.674","2.26","2.394","2.609","2.872","3.126","3.407","3.688","4.13338","4.64624","4.70036","5.4377","4.24376","4.32162","5.80494","5.27224","4.49432","3.34742","2.84864","2.54788","2.67792","NA"
"INTL.2-2-ZMB-BKWH.A","        Zambia","5.79","6.273","6.191","6.264","6.309","6.343","6.242","6.604","6.66","5.092","6.05","5.958","5.988","5.98","5.954","6.138","5.683","6.525","6.253","5.909","6.182","6.57","7.121","7.568","8.267","8.629","8.699","8.2522","7.5172","7.468","7.996304","8.808532","10.54892","11.082964","10.953504","11.692864","11.108963","12.362033","13.097004","13.409685","NA"
"INTL.2-2-ZWE-BKWH.A","        Zimbabwe","6.902","7.036","7.174","6.95","7.106","7.145","7.851","8.13","8.308","9.24","9.948","9.418","8.3","8.773","8.2","8.49","8.793","9.559","9.013","9.676","10.411","10.074","10.176","10.28","9.979","10.432","10.202","8.995","7.535","7.155","7.47868","7.91654","7.71048","8.0797","7.96012","7.63378","7.07994","7.79856","8.40102","10.92824","NA"
