Report generated on: 02-24-2022 17:30:36
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"INTL.6899-2-BWA-TBPD.A","            LPG (Mb/d)","NA","0.060184879","0.060184879","0.090290045","0.090290045","0.090290045","0.1","0","0.0421","0.2","0.4","0.5","0.6","0.5","0.5","0.5","0.5","0.3","0.5","0.5","0.9","1","1","1","0.9","1","1","1","1","1","1","1","1","NA","NA"
"INTL.8499-2-BWA-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Brazil","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-BRA-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","124","132","145","150","161","160","169","170","173","183","194","201","209","217","224","221","212","200","205","239","226","202","219","216","217","226","226","NA","NA"
"INTL.6899-2-BRA-TBPD.A","            LPG (Mb/d)","81.10502314","87","97","101","100","109","124","132","145","150","161","160","169","170","173","183","194","201","209","217","224","221","212","200","205","239","226","202","219","216","217","226","226","NA","NA"
"INTL.8499-2-BRA-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","British Virgin Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-VGB-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-2-VGB-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-2-VGB-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Brunei","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-BRN-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.2","0.03917","0.03915","0.03909","1","0.07539","0.01884","0.1","0.1","0.1","0.3","0.09413","0.5","0.6","0.6","0.8","0.6","0.6","0.5","0.7","0.5","0.5","0.5","0.5","0.5","0.5","0.5","NA","NA"
"INTL.6899-2-BRN-TBPD.A","            LPG (Mb/d)","0.150500377","0.2","0.2","0.2","0.2","0.3","0.2","0.03917","0.03915","0.03909","1","0.07539","0.01884","0.1","0.1","0.1","0.3","0.09413","0.5","0.6","0.6","0.8","0.6","0.6","0.5","0.7","0.5","0.5","0.5","0.5","0.5","0.5","0.5","NA","NA"
"INTL.8499-2-BRN-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Bulgaria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-BGR-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","2.6","2.7","2.6","3.3","2.8","2.5","2.7","2.1","2.3","2.5","4.5","2.9","2.5","3.6","7","9.4","11","11","11","11","13","12","12","13","12","12","13","NA","NA"
"INTL.6899-2-BGR-TBPD.A","            LPG (Mb/d)","4.185839872","4.2","3.9","4.5","4.6","4.4","2.6","2.7","2.6","3.3","2.8","2.5","2.7","2.1","2.3","2.5","4.5","2.9","2.5","3.6","7","9.4","11","11","11","11","13","12","12","13","12","12","13","NA","NA"
"INTL.8499-2-BGR-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Burkina Faso","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-BFA-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.03178","0","0.03971","0.02827","0.05866","0.03178","0.03169","0.03178","0.03178","0.03178","0.03169","0.03178","0.03178","0.0317808219178082","0.0316939890710383","0.0317808219178082","0.0317808219178082","0.0317808219178082","0.0316939890710383","0.0317808219178082","0.3","0.6","0.8","0.7","0.8","0.7","0.7","NA","NA"
"INTL.6899-2-BFA-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.03178","0","0.03971","0.02827","0.05866","0.03178","0.03169","0.03178","0.03178","0.03178","0.03169","0.03178","0.03178","0.0317808219178082","0.0316939890710383","0.0317808219178082","0.0317808219178082","0.0317808219178082","0.0316939890710383","0.0317808219178082","0.3","0.6","0.8","0.7","0.8","0.7","0.7","NA","NA"
"INTL.8499-2-BFA-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Burma","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-MMR-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.09609","0.1","0.5","0.4","0.2","0.3","0.4","0.1","0.2","0.2","0.2","0.4","0.4","0.2","0.5","0.2","0.3","0.2","0.2","0.6","0.5","0.5","0.3","0.3","0.7","0.4","0.3","NA","NA"
"INTL.6899-2-MMR-TBPD.A","            LPG (Mb/d)","0.090290045","0.090290045","0.1","0.090290045","0.090290045","0.1","0.09609","0.1","0.5","0.4","0.2","0.3","0.4","0.1","0.2","0.2","0.2","0.4","0.4","0.2","0.5","0.2","0.3","0.2","0.2","0.6","0.5","0.5","0.3","0.3","0.7","0.4","0.3","NA","NA"
"INTL.8499-2-MMR-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Burundi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-BDI-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.00381","0.00413","0","0","0","0","0","0","0","0","0","0","0","0","0.0316939890710383","0.0317808219178082","0.0635616438356164","0.0635616438356164","0.0316939890710383","0.0635616438356164","0.0635616438356164","0.06356164384","0.057205479456","0.0635616438356164","0.0635616438356164","0.0635616438356164","0.0633879781420765","NA","NA"
"INTL.6899-2-BDI-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.00381","0.00413","0","0","0","0","0","0","0","0","0","0","0","0","0.0316939890710383","0.0317808219178082","0.0635616438356164","0.0635616438356164","0.0316939890710383","0.0635616438356164","0.0635616438356164","0.06356164384","0.057205479456","0.0635616438356164","0.0635616438356164","0.0635616438356164","0.0633879781420765","NA","NA"
"INTL.8499-2-BDI-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Cabo Verde","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-CPV-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.09534","0.09534","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.4","NA","NA"
"INTL.6899-2-CPV-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.09534","0.09534","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.4","NA","NA"
"INTL.8499-2-CPV-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Cambodia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-KHM-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1.4","1.7","1.7","3.1","3.8","5.1","5.8","6","6.3","7.2","7.4","9.4","9.5","9.7","9.9","1.4","3.3","3.5","NA","NA"
"INTL.6899-2-KHM-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1.4","1.7","1.7","3.1","3.8","5.1","5.8","6","6.3","7.2","7.4","9.4","9.5","9.7","9.9","1.4","3.3","3.5","NA","NA"
"INTL.8499-2-KHM-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Cameroon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-CMR-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.04379","0.7","0.8","0.8","1","1","0.6","0.5","0.7","0.7","0.5","0.8","0.8","0.6","1","0.9","1.1","1.3","1.3","1.2","1.4","1.5","1.7","1.7","1.8","1.8","1.9","NA","NA"
"INTL.6899-2-CMR-TBPD.A","            LPG (Mb/d)","0.150500377","0.2","0.3","0.3","0.4","0.5","0.04379","0.7","0.8","0.8","1","1","0.6","0.5","0.7","0.7","0.5","0.8","0.8","0.6","1","0.9","1.1","1.3","1.3","1.2","1.4","1.5","1.7","1.7","1.8","1.8","1.9","NA","NA"
"INTL.8499-2-CMR-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Canada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-CAN-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","203","229","255","265","248","266","268","286","242","306","289","308","304","343","375","393","415","422","391","377","370","397","402","427","NA"
"INTL.6899-2-CAN-TBPD.A","            LPG (Mb/d)","50.35530348","53","56","75","87","95","118","156","180","181","87","106","133","137","120","119","117","126","87","104","90","97","87","116","125","125","141","154","151","139","137","158","175","163","NA"
"INTL.8499-2-CAN-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","116","123","122","128","128","146","150","161","155","202","198","212","217","227","251","268","273","268","240","238","234","239","226","264","NA"
"","Cayman Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-CYM-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.03178","0.06356","0.06338","0.06356","0.09534","0.06356","0.09508","0.09534","0.09534","0.09508","0.09508","0.09534","0.09534","0.0953424657534247","0.0950819672131148","0.0953424657534247","0.0953424657534247","0.0953424657534247","0.1","0.0953424657534247","0.1","0.2","0.2","0.0635616438356164","0.0635616438356164","0.0635616438356164","0.0635616438356164","NA","NA"
"INTL.6899-2-CYM-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.03178","0.06356","0.06338","0.06356","0.09534","0.06356","0.09508","0.09534","0.09534","0.09508","0.09508","0.09534","0.09534","0.0953424657534247","0.0950819672131148","0.0953424657534247","0.0953424657534247","0.0953424657534247","0.1","0.0953424657534247","0.1","0.2","0.2","0.0635616438356164","0.0635616438356164","0.0635616438356164","0.0635616438356164","NA","NA"
"INTL.8499-2-CYM-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Central African Republic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-CAF-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-2-CAF-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-2-CAF-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Chad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-TCD-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0.1","0.00104","0.00105","0.00444","0","0","0","0","0","0","0","0","0","0.0316939890710383","0.0317808219178082","0.0317808219178082","0.0317808219178082","0.0316939890710383","0","0.0317808219178082","0.03178082192","0.03178082192","0.0317808219178082","0.0317808219178082","0.0317808219178082","0.0317808219178082","NA","NA"
"INTL.6899-2-TCD-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0.1","0.00104","0.00105","0.00444","0","0","0","0","0","0","0","0","0","0.0316939890710383","0.0317808219178082","0.0317808219178082","0.0317808219178082","0.0316939890710383","0","0.0317808219178082","0.03178082192","0.03178082192","0.0317808219178082","0.0317808219178082","0.0317808219178082","0.0317808219178082","NA","NA"
"INTL.8499-2-TCD-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Chile","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-CHL-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","14.56780147","15","15","13","13","13","14","15","16","17","18","19","21","23","24","26","29","30","32","33","33","32","31","32","32","31","31","41","42","47","40","41","41","42","NA"
"INTL.6899-2-CHL-TBPD.A","            LPG (Mb/d)","14.56780147","15","15","13","13","13","14","15","16","17","18","19","21","23","24","26","29","30","32","33","33","32","31","32","32","31","31","41","42","47","40","41","41","42","NA"
"INTL.8499-2-CHL-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-CHN-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","54","62","76","90","88","93","117","127","191","207","262","291","375","362","461","460","521","587","658","649","727","740","676","695","724","756","767","NA","NA"
"INTL.6899-2-CHN-TBPD.A","            LPG (Mb/d)","36.87103982","33","37","45","46","47","54","62","76","90","88","93","117","127","191","207","262","291","375","362","461","460","521","587","658","649","727","740","676","695","724","756","767","NA","NA"
"INTL.8499-2-CHN-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Colombia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-COL-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","11","12","12","14","14","14","16","17","18","14","21","22","17","21","25","24","24","21","19","21","22","22","22","21","19","17","18","NA","NA"
"INTL.6899-2-COL-TBPD.A","            LPG (Mb/d)","6.811537253","7.9","7.4","10","11","12","11","12","12","14","14","14","16","17","18","14","21","22","17","21","25","24","24","21","19","21","22","22","22","21","19","17","18","NA","NA"
"INTL.8499-2-COL-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Comoros","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-COM-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
